id,key,value,type 
177297963,highway,Living_Street,regular
177297964,highway,Living_Street,regular
177297965,highway,Living_Street,regular
177297966,highway,Living_Street,regular
177297968,highway,Living_Street,regular
177297970,highway,Living_Street,regular
177297971,highway,Living_Street,regular
177297972,highway,Living_Street,regular
177297974,highway,Living_Street,regular
177297975,highway,Tertiary,regular
177297976,highway,Living_Street,regular
177297977,highway,Living_Street,regular
177297978,highway,Living_Street,regular
177297979,highway,Living_Street,regular
177297980,highway,Living_Street,regular
177297981,highway,Living_Street,regular
177297982,highway,Living_Street,regular
177297983,highway,Living_Street,regular
177297984,highway,Living_Street,regular
177297985,highway,Living_Street,regular
177297986,highway,Living_Street,regular
177297987,highway,Living_Street,regular
177297988,highway,Residential,regular
177297989,highway,Living_Street,regular
177297990,highway,Living_Street,regular
177298566,oneway,-1,regular
177298566,highway,Tertiary,regular
177298567,oneway,Yes,regular
177298567,highway,Tertiary,regular
177298568,highway,Residential,regular
177298569,oneway,Yes,regular
177298569,highway,Tertiary,regular
177298570,oneway,Yes,regular
177298570,highway,Tertiary,regular
177298571,oneway,-1,regular
177298571,highway,Tertiary,regular
177299220,oneway,Yes,regular
177299220,highway,Residential,regular
177299221,highway,Residential,regular
177299222,highway,Unclassified,regular
177299223,highway,Residential,regular
178456864,highway,Living_Street,regular
178456865,natural,Water,regular
178456866,highway,Living_Street,regular
178457941,highway,Unclassified,regular
178457942,highway,Tertiary,regular
178457943,highway,Unclassified,regular
178458878,natural,Water,regular
178802150,oneway,No,regular
178802150,highway,Secondary,regular
178802151,name,Gandhi Nagar Bypass,regular
178802151,oneway,Yes,regular
178802151,highway,Secondary,regular
178802152,oneway,Yes,regular
178802152,highway,Secondary,regular
178802153,layer,1,regular
178802153,bridge,Yes,regular
178802153,oneway,Yes,regular
178802153,highway,Secondary,regular
178802154,highway,Unclassified,regular
178802155,oneway,Yes,regular
178802155,highway,Tertiary,regular
178802156,oneway,Yes,regular
178802156,highway,Tertiary,regular
178802157,oneway,Yes,regular
178802157,highway,Tertiary,regular
178802158,oneway,Yes,regular
178802158,highway,Tertiary,regular
178823686,ref,NE1,regular
178823686,name,Ahmedabad Vadodara Expressway,regular
178823686,toll,Yes,regular
178823686,oneway,Yes,regular
178823686,highway,Motorway,regular
178823686,maxspeed,100,regular
178823687,ref,NE1,regular
178823687,name,Ahmedabad Vadodara Expressway,regular
178823687,layer,1,regular
178823687,bridge,Yes,regular
178823687,oneway,Yes,regular
178823687,highway,Motorway,regular
178823687,maxspeed,100,regular
178823688,ref,NE1,regular
178823688,name,Ahmedabad Vadodara Expressway,regular
178823688,layer,1,regular
178823688,bridge,Yes,regular
178823688,oneway,Yes,regular
178823688,highway,Motorway,regular
178823688,maxspeed,100,regular
178823689,ref,NE1,regular
178823689,name,Ahmedabad Vadodara Expressway,regular
178823689,oneway,Yes,regular
178823689,highway,Motorway,regular
178823689,maxspeed,100,regular
178823690,psv,Yes,regular
178823690,name,BRTS Route,regular
178823690,layer,1,regular
178823690,access,No,regular
178823690,bridge,Yes,regular
178823690,oneway,-1,regular
178823690,highway,Service,regular
178823691,psv,Yes,regular
178823691,name,BRTS Route,regular
178823691,layer,1,regular
178823691,access,No,regular
178823691,bridge,Yes,regular
178823691,oneway,-1,regular
178823691,highway,Service,regular
178823692,psv,Yes,regular
178823692,name,BRTS Route,regular
178823692,access,No,regular
178823692,oneway,-1,regular
178823692,highway,Service,regular
178823693,psv,Yes,regular
178823693,name,BRTS Route,regular
178823693,access,No,regular
178823693,oneway,-1,regular
178823693,highway,Service,regular
178823697,name,Gota Road,regular
178823697,layer,-1,regular
178823697,oneway,Yes,regular
178823697,tunnel,Yes,regular
178823697,highway,Secondary,regular
178823702,name,Gota Road,regular
178823702,layer,-1,regular
178823702,oneway,-1,regular
178823702,tunnel,Yes,regular
178823702,highway,Secondary,regular
178823702,motorroad,No,regular
178823705,name,CHANDLODIA BRIDGE,regular
178823705,layer,1,regular
178823705,bridge,Yes,regular
178823705,highway,Secondary,regular
178823707,name,Gota Road,regular
178823707,highway,Secondary,regular
178823708,name,Gota Road,regular
178823708,layer,1,regular
178823708,bridge,Yes,regular
178823708,oneway,Yes,regular
178823708,highway,Secondary,regular
178823715,name,Gota Road,regular
178823715,layer,1,regular
178823715,bridge,Yes,regular
178823715,oneway,-1,regular
178823715,highway,Secondary,regular
178823715,motorroad,No,regular
178823719,name,120 Feet Ring Road,regular
178823719,oneway,-1,regular
178823719,highway,Primary,regular
178823720,name,120 Feet Ring Road,regular
178823720,layer,-2,regular
178823720,access,Yes,regular
178823720,oneway,Yes,regular
178823720,tunnel,Yes,regular
178823720,bicycle,Yes,regular
178823720,highway,Primary,regular
178823723,name,120 Feet Ring Road,regular
178823723,layer,-2,regular
178823723,access,Yes,regular
178823723,oneway,Yes,regular
178823723,tunnel,Yes,regular
178823723,bicycle,Yes,regular
178823723,highway,Primary,regular
178823724,name,120 Feet Ring Road,regular
178823724,access,Yes,regular
178823724,oneway,Yes,regular
178823724,bicycle,Yes,regular
178823724,highway,Primary,regular
178823725,highway,Tertiary,regular
178823726,highway,Secondary,regular
178823732,ref,SH3,regular
178823732,oneway,Yes,regular
178823732,highway,Primary,regular
178823734,highway,Tertiary,regular
178823735,name,Income Tax Underbridge,regular
178823735,layer,-1,regular
178823735,oneway,Yes,regular
178823735,tunnel,Yes,regular
178823735,highway,Primary,regular
178823735,motorroad,No,regular
178823738,name,Income Tax Underbridge,regular
178823738,layer,-1,regular
178823738,oneway,-1,regular
178823738,tunnel,Yes,regular
178823738,highway,Primary,regular
178823740,layer,1,regular
178823740,bridge,Yes,regular
178823740,highway,Tertiary,regular
178823741,highway,Trunk,regular
178823742,highway,Trunk,regular
178823743,name,Railway Foot Over Bridge,regular
178823743,layer,1,regular
178823743,bridge,Yes,regular
178823743,highway,Footway,regular
178823743,surface,Asphalt,regular
178823744,highway,Unclassified,regular
178823745,highway,Tertiary,regular
178823746,layer,1,regular
178823746,bridge,Yes,regular
178823746,highway,Tertiary,regular
178823747,name,Galaxy Cinema Under Pass,regular
178823747,layer,-1,regular
178823747,tunnel,Yes,regular
178823747,highway,Secondary,regular
178823748,oneway,Yes,regular
178823748,highway,Primary_Link,regular
178823749,layer,1,regular
178823749,bridge,Yes,regular
178823749,highway,Secondary,regular
178823750,highway,Tertiary,regular
178823752,highway,Tertiary,regular
178823753,highway,Tertiary,regular
178823754,railway,Construction,regular
178823754,electrified,No,regular
178823754,construction,Rail,regular
178823754,gauge,1000,historic
178823754,passenger_lines,1,regular
178823755,layer,1,regular
178823755,bridge,Yes,regular
178823755,railway,Construction,regular
178823755,electrified,No,regular
178823755,construction,Rail,regular
178823755,gauge,1000,historic
178823756,gauge,1000,regular
178823756,layer,1,regular
178823756,bridge,Yes,regular
178823756,railway,Narrow_Gauge,regular
178823757,gauge,1000,regular
178823757,railway,Narrow_Gauge,regular
178823759,highway,Residential,regular
178943121,ref,NH48;64,regular
178943121,oneway,Yes,regular
178943121,highway,Trunk,regular
178943121,old,NH8,ref
178943121,motorroad,No,regular
178943126,highway,Tertiary,regular
178943142,ref,NH48;64,regular
178943142,oneway,Yes,regular
178943142,highway,Trunk,regular
178943142,old,NH8,ref
178943142,motorroad,No,regular
180169837,ref,NH48,regular
180169837,lanes,2,regular
180169837,layer,1,regular
180169837,bridge,Yes,regular
180169837,oneway,Yes,regular
180169837,highway,Trunk,regular
180169837,old,NH8,ref
180169837,motorroad,No,regular
180169838,ref,NH48,regular
180169838,layer,1,regular
180169838,bridge,Yes,regular
180169838,highway,Trunk,regular
180169838,old,NH8,ref
180169838,motorroad,No,regular
180169841,ref,NH48,regular
180169841,layer,1,regular
180169841,bridge,Yes,regular
180169841,oneway,Yes,regular
180169841,highway,Trunk,regular
180169841,old,NH8,ref
180169841,motorroad,No,regular
180169842,ref,NH48,regular
180169842,highway,Trunk,regular
180169842,old,NH8,ref
180169842,motorroad,No,regular
180169843,ref,NH48,regular
180169843,oneway,Yes,regular
180169843,highway,Trunk,regular
180169843,old,NH8,ref
180169843,motorroad,No,regular
180169844,ref,NH48,regular
180169844,lanes,2,regular
180169844,oneway,Yes,regular
180169844,highway,Trunk,regular
180169844,old,NH8,ref
180169844,motorroad,No,regular
180169845,ref,NH48,regular
180169845,lanes,2,regular
180169845,oneway,Yes,regular
180169845,highway,Trunk,regular
180169845,old,NH8,ref
180169845,motorroad,No,regular
180169846,ref,NH48,regular
180169846,oneway,Yes,regular
180169846,highway,Trunk,regular
180169846,old,NH8,ref
180169846,motorroad,No,regular
180169849,ref,NH48,regular
180169849,highway,Trunk,regular
180169849,old,NH8,ref
180169849,motorroad,No,regular
180554991,oneway,-1,regular
180554991,highway,Secondary,regular
180554992,ref,Dadhichi Ashram Bridge,regular
180554992,name,Rishi Dadhichi Bridge,regular
180554992,layer,1,regular
180554992,bridge,Yes,regular
180554992,oneway,-1,regular
180554992,highway,Secondary,regular
180554993,oneway,-1,regular
180554993,highway,Secondary,regular
180554994,oneway,Yes,regular
180554994,highway,Secondary,regular
180554995,ref,Dadhichi Ashram Bridge,regular
180554995,name,Rishi Dadhichi Bridge,regular
180554995,layer,1,regular
180554995,bridge,Yes,regular
180554995,oneway,Yes,regular
180554995,highway,Secondary,regular
180556653,name,Police Stadium Road,regular
180556653,highway,Unclassified,regular
180556655,name,Dudheshwar Road,regular
180556655,highway,Secondary,regular
180556656,name,Dudheshwar Road,regular
180556656,highway,Secondary,regular
180556658,highway,Secondary_Link,regular
180556659,highway,Unclassified,regular
180556660,oneway,Yes,regular
180556660,highway,Secondary,regular
180556661,name,Dudheshwar Circle,regular
180556661,oneway,Yes,regular
180556661,highway,Secondary,regular
180556661,junction,Roundabout,regular
180556662,highway,Unclassified,regular
180556663,highway,Unclassified,regular
180556664,oneway,-1,regular
180556664,highway,Secondary,regular
180556939,highway,Unclassified,regular
180556940,highway,Unclassified,regular
180556941,highway,Unclassified,regular
180558650,highway,Tertiary,regular
180558651,oneway,-1,regular
180558651,highway,Tertiary,regular
180558652,oneway,-1,regular
180558652,highway,Tertiary,regular
180560364,name,Dariyakhan Gumaj Road,regular
180560364,highway,Unclassified,regular
180560365,oneway,Yes,regular
180560365,highway,Secondary,regular
180560366,oneway,-1,regular
180560366,highway,Secondary,regular
180560367,highway,Unclassified,regular
180560368,highway,Unclassified,regular
180560369,highway,Secondary,regular
180560954,foot,No,regular
180560954,name,BRTS Station,regular
180560954,access,No,regular
180560954,oneway,Yes,regular
180560954,bicycle,No,regular
180560954,highway,Service,regular
180560954,cycleway,No,regular
180560954,motor_vehicle,No,regular
180560955,foot,No,regular
180560955,access,No,regular
180560955,oneway,Yes,regular
180560955,bicycle,No,regular
180560955,highway,Service,regular
180560955,cycleway,No,regular
180560955,motor_vehicle,No,regular
180562795,foot,No,regular
180562795,access,No,regular
180562795,oneway,-1,regular
180562795,bicycle,No,regular
180562795,highway,Service,regular
180562795,cycleway,No,regular
180562795,motor_vehicle,No,regular
180564687,foot,No,regular
180564687,name,BRTS Route,regular
180564687,access,No,regular
180564687,oneway,No,regular
180564687,bicycle,No,regular
180564687,highway,Service,regular
180564687,cycleway,No,regular
180564687,motor_vehicle,No,regular
180564690,foot,No,regular
180564690,access,No,regular
180564690,oneway,Yes,regular
180564690,bicycle,No,regular
180564690,highway,Service,regular
180564690,cycleway,No,regular
180564690,motor_vehicle,No,regular
180564691,name,Uttam Nagar Park Road,regular
180564691,highway,Tertiary,regular
180564692,highway,Tertiary,regular
180564693,highway,Tertiary,regular
180564694,foot,No,regular
180564694,name,BRTS Station,regular
180564694,access,No,regular
180564694,oneway,-1,regular
180564694,bicycle,No,regular
180564694,highway,Service,regular
180564694,cycleway,No,regular
180564694,motor_vehicle,No,regular
180564695,foot,No,regular
180564695,name,BRTS Station,regular
180564695,access,No,regular
180564695,oneway,Yes,regular
180564695,bicycle,No,regular
180564695,highway,Service,regular
180564695,cycleway,No,regular
180564695,motor_vehicle,No,regular
180564696,highway,Tertiary,regular
180565292,highway,Residential,regular
180565293,highway,Tertiary_Link,regular
180565295,foot,No,regular
180565295,name,BRTS Route,regular
180565295,access,No,regular
180565295,oneway,No,regular
180565295,bicycle,No,regular
180565295,highway,Service,regular
180565295,cycleway,No,regular
180565295,motor_vehicle,No,regular
180565298,foot,No,regular
180565298,access,No,regular
180565298,oneway,Yes,regular
180565298,bicycle,No,regular
180565298,highway,Service,regular
180565298,cycleway,No,regular
180565298,motor_vehicle,No,regular
180565301,foot,No,regular
180565301,name,BRTS Station,regular
180565301,access,No,regular
180565301,oneway,Yes,regular
180565301,bicycle,No,regular
180565301,highway,Service,regular
180565301,cycleway,No,regular
180565301,motor_vehicle,No,regular
180565524,oneway,-1,regular
180565524,highway,Secondary,regular
180566357,foot,No,regular
180566357,name,BRTS Station,regular
180566357,access,No,regular
180566357,oneway,Yes,regular
180566357,bicycle,No,regular
180566357,highway,Service,regular
180566357,cycleway,No,regular
180566357,motor_vehicle,No,regular
180566358,foot,No,regular
180566358,name,BRTS Station,regular
180566358,access,No,regular
180566358,oneway,-1,regular
180566358,bicycle,No,regular
180566358,highway,Service,regular
180566358,cycleway,No,regular
180566358,motor_vehicle,No,regular
180566359,foot,No,regular
180566359,access,No,regular
180566359,oneway,Yes,regular
180566359,bicycle,No,regular
180566359,highway,Service,regular
180566359,cycleway,No,regular
180566359,motor_vehicle,No,regular
180566360,foot,No,regular
180566360,name,BRTS Route,regular
180566360,access,No,regular
180566360,oneway,No,regular
180566360,bicycle,No,regular
180566360,highway,Service,regular
180566360,cycleway,No,regular
180566360,motor_vehicle,No,regular
180566361,foot,No,regular
180566361,name,BRTS Station,regular
180566361,access,No,regular
180566361,oneway,-1,regular
180566361,bicycle,No,regular
180566361,highway,Service,regular
180566361,cycleway,No,regular
180566361,motor_vehicle,No,regular
180566362,foot,No,regular
180566362,name,BRTS Route,regular
180566362,access,No,regular
180566362,oneway,No,regular
180566362,bicycle,No,regular
180566362,highway,Service,regular
180566362,cycleway,No,regular
180566362,motor_vehicle,No,regular
180566364,foot,No,regular
180566364,access,No,regular
180566364,oneway,Yes,regular
180566364,bicycle,No,regular
180566364,highway,Service,regular
180566364,cycleway,No,regular
180566365,foot,No,regular
180566365,name,BRTS Station,regular
180566365,access,No,regular
180566365,oneway,Yes,regular
180566365,bicycle,No,regular
180566365,highway,Service,regular
180566365,cycleway,No,regular
180566365,motor_vehicle,No,regular
180566366,foot,No,regular
180566366,name,BRTS Station,regular
180566366,access,No,regular
180566366,oneway,-1,regular
180566366,bicycle,No,regular
180566366,highway,Service,regular
180566366,cycleway,No,regular
180566366,motor_vehicle,No,regular
180566949,foot,No,regular
180566949,name,BRTS Route,regular
180566949,access,No,regular
180566949,oneway,Yes,regular
180566949,bicycle,No,regular
180566949,highway,Service,regular
180566949,cycleway,No,regular
180566949,motor_vehicle,No,regular
180566950,foot,No,regular
180566950,name,BRTS Route,regular
180566950,access,No,regular
180566950,oneway,No,regular
180566950,bicycle,No,regular
180566950,highway,Service,regular
180566950,cycleway,No,regular
180566950,motor_vehicle,No,regular
180566951,foot,No,regular
180566951,name,BRTS Route,regular
180566951,access,No,regular
180566951,oneway,-1,regular
180566951,bicycle,No,regular
180566951,highway,Service,regular
180566951,cycleway,No,regular
180566951,motor_vehicle,No,regular
180566952,foot,No,regular
180566952,name,BRTS Station,regular
180566952,access,No,regular
180566952,oneway,Yes,regular
180566952,bicycle,No,regular
180566952,highway,Service,regular
180566952,cycleway,No,regular
180566952,motor_vehicle,No,regular
180566953,foot,No,regular
180566953,name,BRTS Route,regular
180566953,access,No,regular
180566953,oneway,No,regular
180566953,bicycle,No,regular
180566953,highway,Service,regular
180566953,cycleway,No,regular
180566953,motor_vehicle,No,regular
180568514,oneway,Yes,regular
180568514,highway,Secondary_Link,regular
180568515,name,Navroji Pestonji Vakil Marg,regular
180568515,highway,Unclassified,regular
180568516,oneway,Yes,regular
180568516,highway,Secondary_Link,regular
180658432,foot,No,regular
180658432,name,BRTS Station,regular
180658432,access,No,regular
180658432,oneway,Yes,regular
180658432,bicycle,No,regular
180658432,highway,Service,regular
180658432,cycleway,No,regular
180658432,motor_vehicle,No,regular
180658433,foot,No,regular
180658433,access,No,regular
180658433,oneway,Yes,regular
180658433,bicycle,No,regular
180658433,highway,Service,regular
180658433,cycleway,No,regular
180658433,motor_vehicle,No,regular
180658438,foot,No,regular
180658438,name,BRTS Station,regular
180658438,access,No,regular
180658438,oneway,Yes,regular
180658438,bicycle,No,regular
180658438,highway,Service,regular
180658438,cycleway,No,regular
180658438,motor_vehicle,No,regular
180659187,highway,Tertiary,regular
180659188,highway,Residential,regular
180659192,highway,Unclassified,regular
180659318,highway,Unclassified,regular
180663393,name,Memnagar Lake,regular
180663393,natural,Water,regular
180663536,highway,Unclassified,regular
180663537,highway,Unclassified,regular
180663538,highway,Residential,regular
182941784,power,Line,regular
182941784,cables,6,regular
182941784,voltage,400000,regular
185330701,name,Sabarmati,regular
185330701,waterway,Riverbank,regular
185336015,name,Khari,regular
185336015,waterway,River,regular
185336015,intermittent,Yes,regular
185400365,name,Watrak,regular
185400365,waterway,River,regular
185409304,waterway,Weir,regular
185409305,name,Meshwa River,regular
185409305,waterway,Riverbank,regular
185442818,name,Watrak,regular
185442818,waterway,Riverbank,regular
185804908,name,"Gandhi Ashram, Sabarmati",regular
185804908,tourism,Museum,regular
185804908,building,Yes,regular
185804909,building,Yes,regular
185804913,building,Yes,regular
185804914,building,Yes,regular
185804917,building,Yes,regular
185804918,building,Yes,regular
185804919,building,Roof,regular
185804922,building,Yes,regular
185804926,building,Yes,regular
185804927,building,Yes,regular
185804930,highway,Residential,regular
185804931,highway,Residential,regular
185804932,highway,Residential,regular
185804933,highway,Residential,regular
185804934,highway,Tertiary,regular
185804935,highway,Residential,regular
185804936,highway,Residential,regular
185804937,highway,Unclassified,regular
185804939,highway,Residential,regular
185804940,highway,Residential,regular
185804941,highway,Unclassified,regular
185804942,highway,Residential,regular
185804943,highway,Residential,regular
185804944,highway,Residential,regular
185804945,name,Western Railway Line,regular
185804945,gauge,1000,regular
185804945,railway,Narrow_Gauge,regular
185804945,service,Siding,regular
185812997,name,Jamalpur Market,regular
185812997,building,Yes,regular
185812999,name,Jamalpur Market,regular
185812999,building,Yes,regular
185813000,name,Jamalpur Market,regular
185813000,building,Yes,regular
185813001,building,Yes,regular
185813002,name,Jamalpur Market,regular
185813002,building,Yes,regular
185813003,name,Jamalpur Market,regular
185813003,building,Yes,regular
185813004,building,Yes,regular
185813005,building,Yes,regular
185813006,building,Yes,regular
185813007,building,Yes,regular
185813008,name,Jamalpur Market,regular
185813008,building,Yes,regular
185813009,building,Yes,regular
185813010,building,Yes,regular
185813011,building,Yes,regular
185813013,building,Yes,regular
185813014,name,Jamalpur Market,regular
185813014,building,Yes,regular
186029568,building,Yes,regular
186029570,highway,Residential,regular
186029571,highway,Residential,regular
186029572,highway,Residential,regular
186029573,highway,Residential,regular
186029574,highway,Unclassified,regular
186029575,highway,Residential,regular
186029576,highway,Residential,regular
186029577,highway,Residential,regular
186029578,highway,Residential,regular
186029579,highway,Residential,regular
186029580,highway,Residential,regular
186029581,highway,Residential,regular
186029582,highway,Unclassified,regular
186029583,highway,Residential,regular
186029585,highway,Residential,regular
186029587,highway,Service,regular
186029589,highway,Residential,regular
186029590,highway,Residential,regular
186029591,highway,Residential,regular
186029592,highway,Service,regular
186029593,highway,Residential,regular
186029594,highway,Residential,regular
186029595,highway,Service,regular
186029596,highway,Service,regular
186029597,highway,Service,regular
186029598,highway,Residential,regular
186029599,highway,Residential,regular
186029600,highway,Residential,regular
186029601,highway,Residential,regular
186029605,highway,Service,regular
186029606,highway,Residential,regular
186029607,highway,Residential,regular
186029609,highway,Residential,regular
186029611,highway,Service,regular
186029612,highway,Residential,regular
186029614,highway,Service,regular
186029616,highway,Residential,regular
186029617,highway,Residential,regular
186029619,highway,Residential,regular
186029620,highway,Residential,regular
186029621,highway,Service,regular
186029622,highway,Residential,regular
186029623,highway,Residential,regular
186029624,highway,Residential,regular
188704081,name,Aqualine SEZ,regular
188704081,oneway,No,regular
188704081,bicycle,Yes,regular
188704081,highway,Unclassified,regular
188704081,cycleway,Lane,regular
190709072,name,CEPT University,regular
190709072,source,Www.Cept.Ac.In,regular
190709072,amenity,University,regular
190709072,website,Http://Www.Cept.Ac.In,regular
190709072,operator,CEPT University Foundation,regular
190709072,city,Ahmedabad,addr
190709072,wikipedia,En:Cept University,regular
190709072,street,University Road,addr
190709072,postcode,380009,addr
190709072,housename,Kasturbhai Lalbhai Campus,addr
190711667,name,Gujarat College,regular
190711667,amenity,College,regular
196518607,highway,Tertiary,regular
196518644,name,Kalhaar Blues & Greens,regular
196518644,landuse,Residential,regular
196518651,landuse,Industrial,regular
201505123,name,Meshwa,regular
201505123,waterway,River,regular
210654680,power,Line,regular
210654680,cables,6,regular
210654680,voltage,400000,regular
210654682,power,Line,regular
210654683,power,Substation,regular
211164521,highway,Residential,regular
211164522,highway,Tertiary,regular
211164524,highway,Residential,regular
211164525,foot,Yes,regular
211164525,bicycle,Yes,regular
211164525,highway,Residential,regular
211164525,cycleway,Lane,regular
211164525,sidewalk,Both,regular
211165819,highway,Residential,regular
211165821,highway,Residential,regular
211165822,highway,Residential,regular
211165823,highway,Tertiary,regular
211165824,highway,Residential,regular
211165826,highway,Tertiary,regular
211165827,highway,Residential,regular
211165828,highway,Tertiary,regular
211167057,highway,Tertiary,regular
211167061,highway,Residential,regular
211167067,highway,Residential,regular
211167069,highway,Residential,regular
211167071,highway,Residential,regular
215314632,oneway,Yes,regular
215314632,highway,Secondary,regular
215314635,highway,Trunk,regular
215314637,name,120 Circular Road,regular
215314637,oneway,Yes,regular
215314637,highway,Primary,regular
215314638,name,120 Feet Circular Road,regular
215314638,oneway,Yes,regular
215314638,highway,Primary,regular
217322133,highway,Residential,regular
217322135,highway,Residential,regular
219743825,name,Road B,regular
219743825,highway,Residential,regular
219743826,name,Road C,regular
219743826,highway,Residential,regular
219743827,name,Road D,regular
219743827,highway,Residential,regular
219743828,name,Road E,regular
219743828,highway,Residential,regular
219743829,name,Gate 4 Road,regular
219743829,highway,Residential,regular
219743830,name,Road A,regular
219743830,highway,Residential,regular
219743831,highway,Residential,regular
219743832,name,Road F,regular
219743832,highway,Residential,regular
219743833,name,Gate 2 Road,regular
219743833,highway,Residential,regular
219743834,name,Road G,regular
219743834,highway,Residential,regular
219743835,name,Gate 1 Road,regular
219743835,highway,Residential,regular
219743836,name,Kalasagar Mall,regular
219743836,shop,Supermarket,regular
219743837,name,Gate 3 Road,regular
219743837,highway,Residential,regular
219744447,name,AUDA Garden,regular
219744447,leisure,Park,regular
219744448,highway,Footway,regular
219744449,name,Gulab Tower,regular
219744449,building,Yes,regular
219745942,highway,Residential,regular
219745943,highway,Residential,regular
219745944,name,Minip Madhukar Patel,regular
219745944,website,Http://Www.Elsolenergy.Com/,regular
219745944,alt_name,El Sol Energy,regular
219745944,building,Manufacture,regular
219745944,street,Bhagwat Nagar Society,addr
219745944,postcode,380 061,addr
219745944,housenumber,A-1,addr
219745945,building,Yes,regular
219745946,highway,Residential,regular
219745947,name,Bhagwat Nagar Society,regular
219745947,highway,Residential,regular
219745970,name,J.G. International School,regular
219745970,amenity,School,regular
219878808,layer,-1,regular
219878808,tunnel,Culvert,regular
219878808,waterway,Canal,regular
219878809,waterway,Canal,regular
220004001,highway,Unclassified,regular
220004006,highway,Primary,regular
222483908,ref,SH3,regular
222483908,highway,Primary,regular
222483910,ref,SH3,regular
222483910,layer,1,regular
222483910,bridge,Yes,regular
222483910,highway,Primary,regular
222486207,ref,SH4,regular
222486207,oneway,Yes,regular
222486207,highway,Primary,regular
222486209,ref,SH4,regular
222486209,oneway,Yes,regular
222486209,highway,Primary,regular
222486210,ref,SH4,regular
222486210,oneway,Yes,regular
222486210,highway,Primary,regular
222487916,ref,SH4,regular
222487916,layer,1,regular
222487916,bridge,Yes,regular
222487916,highway,Primary,regular
222487922,ref,SH4,regular
222487922,highway,Primary,regular
223997024,ref,NH947;SH17;SH135,regular
223997024,oneway,Yes,regular
223997024,highway,Trunk,regular
224113112,ref,SH141,regular
224113112,name,Dehgam - Gandhinagar Road,regular
224113112,highway,Primary,regular
225181657,power,Line,regular
225181657,cables,6,regular
225181657,voltage,400000,regular
225181663,power,Line,regular
225181663,cables,6,regular
225181663,voltage,400000,regular
225181670,name,Vadavi,regular
225181670,power,Substation,regular
225372784,ref,SH41,regular
225372784,highway,Primary,regular
225372787,highway,Tertiary,regular
225372803,oneway,Yes,regular
225372803,highway,Primary,regular
225388302,highway,Tertiary,regular
225619341,ref,SH68,regular
225619341,highway,Primary,regular
225619348,ref,SH68,regular
225619348,highway,Primary,regular
225923484,highway,Tertiary,regular
225923489,highway,Unclassified,regular
225923492,highway,Residential,regular
225923496,highway,Residential,regular
225923499,highway,Unclassified,regular
225923500,name,Factory Road,regular
225923500,highway,Service,regular
225923503,highway,Unclassified,regular
226887165,power,Line,regular
226887172,power,Substation,regular
226889199,power,Line,regular
226889199,cables,6,regular
226889199,voltage,220000,regular
227215467,gauge,1000,regular
227215467,railway,Narrow_Gauge,regular
227319457,layer,1,regular
227319457,bridge,Yes,regular
227319457,railway,Construction,regular
227319457,electrified,No,regular
227319457,construction,Rail,regular
227319457,gauge,1000,historic
227319457,passenger_lines,1,regular
227319461,railway,Construction,regular
227319461,electrified,No,regular
227319461,construction,Rail,regular
227319461,gauge,1000,historic
227319461,passenger_lines,1,regular
227373877,gauge,1676,regular
227373877,usage,Main,regular
227373877,railway,Rail,regular
227373877,voltage,25000,regular
227373877,frequency,50,regular
227373877,electrified,Contact_Line,regular
227373877,passenger_lines,2,regular
227373879,gauge,1676,regular
227373879,usage,Main,regular
227373879,railway,Rail,regular
227373879,voltage,25000,regular
227373879,frequency,50,regular
227373879,electrified,Contact_Line,regular
227373879,passenger_lines,2,regular
227373881,gauge,1676,regular
227373881,usage,Main,regular
227373881,bridge,Yes,regular
227373881,railway,Rail,regular
227373881,voltage,25000,regular
227373881,frequency,50,regular
227373881,electrified,Contact_Line,regular
227373881,passenger_lines,2,regular
227383047,railway,Rail,regular
227383048,railway,Rail,regular
227383049,gauge,1676,regular
227383049,layer,2,regular
227383049,usage,Main,regular
227383049,bridge,Yes,regular
227383049,railway,Rail,regular
227383049,voltage,25000,regular
227383049,frequency,50,regular
227383049,electrified,Contact_Line,regular
227383049,passenger_lines,2,regular
227383050,layer,1,regular
227383050,bridge,Yes,regular
227383050,railway,Rail,regular
227383050,passenger_lines,2,regular
227383051,gauge,1676,regular
227383051,railway,Rail,regular
227383051,voltage,25000,regular
227383051,frequency,50,regular
227383051,electrified,Contact_Line,regular
227383052,layer,2,regular
227383052,railway,Rail,regular
227383053,name,Western Railway Line,regular
227383053,gauge,1676,regular
227383053,usage,Main,regular
227383053,railway,Rail,regular
227383053,voltage,25000,regular
227383053,frequency,50,regular
227383053,electrified,Contact_Line,regular
227383053,passenger_lines,2,regular
227383054,railway,Rail,regular
227383055,railway,Rail,regular
227383055,passenger_lines,2,regular
227385815,gauge,1676,regular
227385815,layer,1,regular
227385815,usage,Main,regular
227385815,bridge,Yes,regular
227385815,railway,Rail,regular
227385815,voltage,25000,regular
227385815,frequency,50,regular
227385815,electrified,Contact_Line,regular
227385816,name,Western Railway Line,regular
227385816,gauge,1676,regular
227385816,usage,Main,regular
227385816,railway,Rail,regular
227385816,voltage,25000,regular
227385816,frequency,50,regular
227385816,electrified,Contact_Line,regular
227385816,passenger_lines,2,regular
227385817,gauge,1676,regular
227385817,usage,Main,regular
227385817,railway,Rail,regular
227385817,voltage,25000,regular
227385817,frequency,50,regular
227385817,electrified,Contact_Line,regular
228254543,ref,SH135,regular
